Date,DXY,SP500,US10Y,VIX
2021-09-27,93.37999725341797,4443.10986328125,1.4839999675750732,18.760000228881836
2021-09-28,93.7699966430664,4352.6298828125,1.534000039100647,23.25
2021-09-29,94.33999633789062,4359.4599609375,1.5410000085830688,22.559999465942383
2021-09-30,94.25,4307.5400390625,1.5290000438690186,23.139999389648438
2021-10-01,94.04000091552734,4357.0400390625,1.4789999723434448,21.100000381469727
2021-10-04,93.80999755859375,4300.4599609375,1.4809999465942383,22.959999084472656
2021-10-05,93.9800033569336,4345.72021484375,1.5290000438690186,21.299999237060547
2021-10-06,94.2699966430664,4363.5498046875,1.5240000486373901,21.0
2021-10-07,94.22000122070312,4399.759765625,1.5709999799728394,19.540000915527344
2021-10-08,94.06999969482422,4391.33984375,1.6050000190734863,18.770000457763672
2021-10-11,94.31999969482422,4361.18994140625,1.6139999628067017,20.0
2021-10-12,94.5199966430664,4350.64990234375,1.5800000429153442,19.850000381469727
2021-10-13,94.08000183105469,4363.7998046875,1.5490000247955322,18.639999389648438
2021-10-14,93.95999908447266,4438.259765625,1.5190000534057617,16.860000610351562
2021-10-15,93.94000244140625,4471.3701171875,1.5759999752044678,16.299999237060547
2021-10-18,93.94999694824219,4486.4599609375,1.5839999914169312,16.309999465942383
2021-10-19,93.79000091552734,4519.6298828125,1.6349999904632568,15.699999809265137
2021-10-20,93.55999755859375,4536.18994140625,1.6360000371932983,15.489999771118164
2021-10-21,93.7699966430664,4549.77978515625,1.6759999990463257,15.010000228881836
2021-10-22,93.61000061035156,4544.89990234375,1.6549999713897705,15.430000305175781
2021-10-25,93.80999755859375,4566.47998046875,1.6349999904632568,15.239999771118164
2021-10-26,93.94999694824219,4574.7900390625,1.61899995803833,15.979999542236328
2021-10-27,93.86000061035156,4551.68017578125,1.5290000438690186,16.979999542236328
2021-10-28,93.3499984741211,4596.419921875,1.5679999589920044,16.530000686645508
2021-10-29,94.12000274658203,4605.3798828125,1.5570000410079956,16.260000228881836
2021-11-01,93.87999725341797,4613.669921875,1.5750000476837158,16.40999984741211
2021-11-02,94.08999633789062,4630.64990234375,1.5490000247955322,16.030000686645508
2021-11-03,93.86000061035156,4660.56982421875,1.5789999961853027,15.100000381469727
2021-11-04,94.3499984741211,4680.06005859375,1.5240000486373901,15.4399995803833
2021-11-05,94.31999969482422,4697.52978515625,1.4529999494552612,16.479999542236328
2021-11-08,94.05000305175781,4701.7001953125,1.496999979019165,17.219999313354492
2021-11-09,93.95999908447266,4685.25,1.4320000410079956,17.780000686645508
2021-11-10,94.8499984741211,4646.7099609375,1.559999942779541,18.729999542236328
2021-11-11,95.18000030517578,4649.27001953125,1.559999942779541,17.65999984741211
2021-11-12,95.12999725341797,4682.85009765625,1.5820000171661377,16.290000915527344
2021-11-15,95.41000366210938,4682.7998046875,1.6230000257492065,16.489999771118164
